uid,date,IRRAD,TMIN,TMAX,RAIN,irr,fer,DVS
nefer_14,2013-05-13,21390.0,7.55,18.08,0.01,0.0,0.0,1.01928981
nefer_14,2013-05-14,23340.0,7.66,21.12,3.8,0.0,0.0,1.02996564
nefer_14,2013-05-15,5710.0,7.0,12.97,10.74,0.0,0.0,1.04195357
nefer_14,2013-05-16,17250.0,5.58,13.38,1.06,0.0,0.0,1.05027181
nefer_14,2013-05-17,26430.0,5.35,16.56,4.04,0.0,0.0,1.05816934
nefer_14,2013-05-18,18150.0,7.85,15.06,9.67,0.0,0.0,1.06729566
nefer_14,2013-05-19,18620.0,6.64,14.3,3.28,0.0,0.0,1.07683851
nefer_14,2013-05-20,21800.0,5.83,15.66,0.62,0.0,0.0,1.08556079
nefer_14,2013-05-21,10350.0,5.67,14.14,3.54,0.0,0.0,1.09451216
nefer_14,2013-05-22,11390.0,10.55,16.68,7.53,0.0,0.0,1.10276375
nefer_14,2013-05-23,12760.0,7.9,14.58,2.23,0.0,0.0,1.11410604
nefer_14,2013-05-24,18960.0,6.31,13.27,4.41,0.0,0.0,1.12346979
nefer_14,2013-05-25,20210.0,4.3,13.37,3.26,0.0,0.0,1.13162557
nefer_14,2013-05-26,29870.0,3.44,16.89,0.0,0.0,0.0,1.13898578
nefer_14,2013-05-27,24810.0,7.48,17.49,0.57,0.0,0.0,1.14745396
nefer_14,2013-05-28,12030.0,7.97,13.05,8.33,0.0,0.0,1.15785488
nefer_14,2013-05-29,17790.0,7.51,10.94,7.14,0.0,0.0,1.16661048
nefer_14,2013-05-30,9390.0,7.66,12.55,20.5,0.0,0.0,1.17429558
nefer_14,2013-05-31,14750.0,10.8,16.67,25.13,0.0,0.0,1.18271379
nefer_14,2013-06-01,15320.0,10.83,18.1,1.49,0.0,0.0,1.19415605
nefer_14,2013-06-02,14690.0,10.23,18.54,1.19,0.0,0.0,1.20620646
nefer_14,2013-06-03,27720.0,8.59,19.67,0.15,0.0,0.0,1.21819021
nefer_14,2013-06-04,23580.0,7.23,19.83,0.0,0.0,0.0,1.22996154
nefer_14,2013-06-05,29050.0,10.53,23.96,0.02,0.0,0.0,1.24123302
nefer_14,2013-06-06,29090.0,12.24,24.59,1.09,0.0,0.0,1.25559937
nefer_14,2013-06-07,24720.0,13.96,24.37,0.35,0.0,0.0,1.27094041
nefer_14,2013-06-08,10080.0,11.83,17.57,16.43,0.0,0.0,1.28690626
nefer_14,2013-06-09,11920.0,11.23,16.98,16.6,0.0,0.0,1.29915244
nefer_14,2013-06-10,15850.0,11.99,19.38,2.73,0.0,0.0,1.31090294
nefer_14,2013-06-11,23550.0,13.28,23.31,0.06,0.0,0.0,1.32396969
nefer_14,2013-06-12,29440.0,14.44,26.92,0.0,0.0,0.0,1.33921076
nefer_14,2013-06-13,8850.0,13.65,23.13,1.93,0.0,0.0,1.35643872
nefer_14,2013-06-14,27780.0,12.46,26.36,0.39,0.0,0.0,1.37175894
nefer_14,2013-06-15,20460.0,14.58,23.07,0.06,0.0,0.0,1.38792889
nefer_14,2013-06-16,29650.0,13.75,31.44,0.01,0.0,0.0,1.40361149
nefer_14,2013-06-17,18130.0,16.33,28.55,3.12,0.0,0.0,1.42243478
nefer_14,2013-06-18,10400.0,16.61,22.89,28.7,0.0,0.0,1.44112895
nefer_14,2013-06-19,11110.0,13.4,18.9,7.78,0.0,0.0,1.45758214
nefer_14,2013-06-20,19220.0,11.5,18.72,3.72,0.0,0.0,1.47103627
nefer_14,2013-06-21,13540.0,9.87,17.94,3.44,0.0,0.0,1.48362401
nefer_14,2013-06-22,25140.0,10.68,21.3,0.21,0.0,0.0,1.4952079
nefer_14,2013-06-23,15510.0,10.23,18.15,0.76,0.0,0.0,1.50852874
nefer_14,2013-06-24,17840.0,9.15,16.3,0.02,0.0,0.0,1.52035005
nefer_14,2013-06-25,22670.0,8.24,19.66,0.01,0.0,0.0,1.5309509
nefer_14,2013-06-26,30350.0,7.78,21.32,0.0,0.0,0.0,1.54257227
nefer_14,2013-06-27,25010.0,9.43,20.56,0.04,0.0,0.0,1.55469349
nefer_14,2013-06-28,14690.0,12.28,21.32,0.04,0.0,0.0,1.56718542
nefer_14,2013-06-29,14010.0,12.91,22.33,0.12,0.0,0.0,1.58118105
nefer_14,2013-06-30,25890.0,13.88,23.69,0.11,0.0,0.0,1.5958598
nefer_14,2013-07-01,28050.0,15.41,26.4,0.72,0.0,0.0,1.61150909
nefer_14,2013-07-02,25120.0,16.6,26.15,0.79,0.0,0.0,1.62892448
nefer_14,2013-07-03,9980.0,15.74,22.77,4.41,0.0,0.0,1.64673142
nefer_14,2013-07-04,24590.0,14.8,23.48,0.28,0.0,0.0,1.66277225
nefer_14,2013-07-05,30250.0,15.55,27.26,0.09,0.0,0.0,1.67871727
nefer_14,2013-07-06,30170.0,16.86,28.87,0.0,0.0,0.0,1.6965492
nefer_14,2013-07-07,29420.0,16.74,29.03,0.0,0.0,0.0,1.71559742
nefer_14,2013-07-08,28070.0,19.01,29.96,0.0,0.0,0.0,1.7346623
nefer_14,2013-07-09,27690.0,20.01,31.22,0.09,0.0,0.0,1.7550601
nefer_14,2013-07-10,21130.0,20.06,29.13,0.69,0.0,0.0,1.77639927
nefer_14,2013-07-11,24230.0,19.17,28.7,0.4,0.0,0.0,1.79688871
nefer_14,2013-07-12,26650.0,19.52,30.68,0.0,0.0,0.0,1.81682832
nefer_14,2013-07-13,20900.0,21.13,30.55,1.34,0.0,0.0,1.83773846
nefer_14,2013-07-14,17170.0,18.4,26.94,3.53,0.0,0.0,1.85926507
nefer_14,2013-07-15,26580.0,17.05,29.53,1.0,0.0,0.0,1.87815084
nefer_14,2013-07-16,21570.0,17.66,27.01,2.41,0.0,0.0,1.89755312
nefer_14,2013-07-17,21580.0,17.85,27.65,0.43,0.0,0.0,1.91615981
nefer_14,2013-07-18,20720.0,17.61,28.24,0.57,0.0,0.0,1.93511222
nefer_14,2013-07-19,25660.0,18.51,29.24,0.05,0.0,0.0,1.95421043
nefer_14,2013-07-20,25930.0,20.01,30.38,0.05,0.0,0.0,1.97410005
nefer_14,2013-07-21,25540.0,19.6,32.63,0.16,0.0,0.0,1.99508933
nefer_14,2013-07-22,27520.0,19.69,32.49,0.0,0.0,0.0,2.0
nefer_14,2013-07-23,19060.0,21.06,30.83,2.42,0.0,0.0,2.0
nefer_14,2013-07-24,21710.0,20.66,29.44,3.2,0.0,0.0,2.0
nefer_14,2013-07-25,27360.0,20.37,36.73,0.01,0.0,0.0,2.0
nefer_14,2013-07-26,23320.0,20.41,36.29,0.18,0.0,0.0,2.0
nefer_14,2013-07-27,23970.0,19.75,35.07,3.23,0.0,0.0,2.0
nefer_14,2013-07-28,18050.0,19.35,28.8,1.54,0.0,0.0,2.0
nefer_14,2013-07-29,24330.0,16.57,24.48,6.38,0.0,0.0,2.0
nefer_14,2013-07-30,27930.0,15.55,29.05,0.01,0.0,0.0,2.0
nefer_14,2013-07-31,28090.0,16.93,34.0,0.0,0.0,0.0,2.0
nefer_14,2013-08-01,25980.0,18.55,37.51,0.0,0.0,0.0,2.0
nefer_14,2013-08-02,25480.0,18.23,37.89,0.01,0.0,0.0,2.0
nefer_14,2013-08-03,22150.0,18.93,29.33,0.03,0.0,0.0,2.0
nefer_14,2013-08-04,26060.0,16.44,31.28,0.04,0.0,0.0,2.0
nefer_14,2013-08-05,20590.0,19.39,32.99,0.07,0.0,0.0,2.0
nefer_14,2013-08-06,15890.0,18.55,29.57,5.02,0.0,0.0,2.0
nefer_14,2013-08-07,13310.0,16.31,24.97,8.06,0.0,0.0,2.0
nefer_14,2013-08-08,20830.0,14.69,23.82,3.98,0.0,0.0,2.0
nefer_14,2013-08-09,20850.0,15.06,27.15,0.02,0.0,0.0,2.0
nefer_14,2013-08-10,24480.0,15.3,28.08,0.01,0.0,0.0,2.0
nefer_14,2013-08-11,26830.0,14.52,30.65,0.0,0.0,0.0,2.0
nefer_14,2013-08-12,24890.0,17.09,33.03,0.31,0.0,0.0,2.0
nefer_14,2013-08-13,19500.0,17.19,29.15,0.54,0.0,0.0,2.0
nefer_14,2013-08-14,25590.0,13.71,28.94,0.0,0.0,0.0,2.0
nefer_14,2013-08-15,24350.0,15.33,31.04,0.01,0.0,0.0,2.0
nefer_14,2013-08-16,23790.0,19.39,32.73,3.14,0.0,0.0,2.0
nefer_14,2013-08-17,23000.0,17.31,28.8,2.24,0.0,0.0,2.0
nefer_14,2013-08-18,25010.0,18.13,32.18,0.01,0.0,0.0,2.0
nefer_14,2013-08-19,8740.0,15.32,27.04,1.01,0.0,0.0,2.0
nefer_14,2013-08-20,24350.0,12.9,28.64,0.0,0.0,0.0,2.0
nefer_14,2013-08-21,24050.0,14.6,32.08,0.02,0.0,0.0,2.0
nefer_14,2013-08-22,22540.0,16.38,33.54,0.0,0.0,0.0,2.0
nefer_14,2013-08-23,13040.0,18.4,29.74,0.14,0.0,0.0,2.0
nefer_14,2013-08-24,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-08-25,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-08-26,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-08-27,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-08-28,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-08-29,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-08-30,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-08-31,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-01,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-02,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-03,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-04,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-05,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-06,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-07,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-08,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-09,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-10,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-11,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-12,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-13,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-14,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-15,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-16,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-17,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-18,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-19,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-20,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-21,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-22,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-23,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-24,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-25,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-26,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-27,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-28,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-29,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-09-30,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-01,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-02,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-03,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-04,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-05,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-06,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-07,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-08,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-09,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-10,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-11,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-12,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-13,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-14,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-15,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-16,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-17,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-18,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-19,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-20,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-21,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-22,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-23,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-24,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-25,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-26,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-27,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-28,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-29,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-30,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-10-31,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-01,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-02,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-03,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-04,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-05,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-06,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-07,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-08,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-09,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-10,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-11,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-12,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-13,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-14,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-15,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-16,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-17,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-18,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_14,2013-11-19,9770.0,16.97,26.61,1.0,0.0,0.0,2.0
nefer_15,2012-11-20,7430.0,5.45,16.63,0.01,0.0,0.0,-0.1
nefer_15,2012-11-21,1760.0,6.98,12.27,1.57,0.0,0.0,0.0
nefer_15,2012-11-22,6470.0,5.55,13.42,0.04,0.0,0.0,0.0
nefer_15,2012-11-23,6960.0,6.04,14.95,0.03,0.0,0.0,0.0
nefer_15,2012-11-24,5660.0,6.53,19.24,0.07,0.0,0.0,0.0
nefer_15,2012-11-25,4090.0,8.87,14.36,1.02,0.0,0.0,0.0
nefer_15,2012-11-26,2180.0,5.44,10.8,13.46,0.0,0.0,0.0
nefer_15,2012-11-27,4990.0,4.99,9.3,5.8,0.0,0.0,0.0
nefer_15,2012-11-28,2000.0,3.81,5.82,4.62,0.0,0.0,0.0
nefer_15,2012-11-29,2690.0,0.18,5.74,1.76,0.0,0.0,0.0
nefer_15,2012-11-30,7680.0,-2.72,5.37,0.23,0.0,0.0,0.0
nefer_15,2012-12-01,6710.0,-3.35,3.51,0.01,0.0,0.0,4.22e-06
nefer_15,2012-12-02,3820.0,-2.97,7.33,3.76,0.0,0.0,5.16e-06
nefer_15,2012-12-03,3870.0,6.2,13.14,4.8,0.0,0.0,4.449e-05
nefer_15,2012-12-04,5210.0,5.72,8.6,14.96,0.0,0.0,0.00031094
nefer_15,2012-12-05,4470.0,4.74,8.03,15.33,0.0,0.0,0.00058416
nefer_15,2012-12-06,8070.0,-1.18,7.78,0.35,0.0,0.0,0.00089429
nefer_15,2012-12-07,2700.0,-0.5,11.14,8.47,0.0,0.0,0.00108837
nefer_15,2012-12-08,4950.0,-0.08,5.11,2.53,0.0,0.0,0.00145492
nefer_15,2012-12-09,8120.0,-1.69,6.83,0.0,0.0,0.0,0.00165323
nefer_15,2012-12-10,5360.0,-2.43,7.13,0.32,0.0,0.0,0.00187931
nefer_15,2012-12-11,6230.0,-3.17,5.28,0.12,0.0,0.0,0.00210745
nefer_15,2012-12-12,7230.0,-3.95,6.98,0.0,0.0,0.0,0.00221908
nefer_15,2012-12-13,3730.0,1.16,9.07,1.48,0.0,0.0,0.00238966
nefer_15,2012-12-14,2450.0,5.97,10.15,8.01,0.0,0.0,0.0030037
nefer_15,2012-12-15,6360.0,6.88,15.57,0.28,0.0,0.0,0.00404871
nefer_15,2012-12-16,6880.0,8.05,15.2,4.07,0.0,0.0,0.00561195
nefer_15,2012-12-17,4170.0,7.14,10.81,2.45,0.0,0.0,0.00732245
nefer_15,2012-12-18,6430.0,4.98,12.18,0.77,0.0,0.0,0.00870904
nefer_15,2012-12-19,3320.0,6.2,13.92,0.04,0.0,0.0,0.01011833
nefer_15,2012-12-20,2800.0,6.31,13.71,1.5,0.0,0.0,0.01186974
nefer_15,2012-12-21,2770.0,6.56,13.05,4.2,0.0,0.0,0.01371117
nefer_15,2012-12-22,4370.0,6.66,15.54,0.11,0.0,0.0,0.01561356
nefer_15,2012-12-23,7720.0,8.45,20.2,0.04,0.0,0.0,0.01788071
nefer_15,2012-12-24,5360.0,7.22,16.28,0.0,0.0,0.0,0.02093284
nefer_15,2012-12-25,3520.0,5.74,11.29,0.27,0.0,0.0,0.02348757
nefer_15,2012-12-26,6090.0,4.36,11.37,1.19,0.0,0.0,0.02540913
nefer_15,2012-12-27,3340.0,3.98,13.12,0.82,0.0,0.0,0.02727038
nefer_15,2012-12-28,5460.0,7.08,14.87,1.36,0.0,0.0,0.0293897
nefer_15,2012-12-29,7810.0,4.42,14.55,0.68,0.0,0.0,0.03223618
nefer_15,2012-12-30,5200.0,5.21,9.55,0.73,0.0,0.0,0.03479422
nefer_15,2012-12-31,6440.0,3.18,12.15,0.0,0.0,0.0,0.03687354
nefer_15,2013-01-01,4170.0,5.18,11.01,11.62,0.0,0.0,0.039128
nefer_15,2013-01-02,5260.0,1.14,7.36,1.44,0.0,0.0,0.04159332
nefer_15,2013-01-03,6810.0,0.8,9.3,0.01,0.0,0.0,0.042942
nefer_15,2013-01-04,3780.0,4.84,12.27,0.03,0.0,0.0,0.04461093
nefer_15,2013-01-05,3250.0,4.88,9.73,0.11,0.0,0.0,0.04755388
nefer_15,2013-01-06,3410.0,1.45,8.73,0.03,0.0,0.0,0.05015178
nefer_15,2013-01-07,3440.0,0.92,7.55,0.02,0.0,0.0,0.05197936
nefer_15,2013-01-08,3170.0,0.73,5.99,0.07,0.0,0.0,0.05351532
nefer_15,2013-01-09,2920.0,0.38,5.64,0.1,0.0,0.0,0.05474679
nefer_15,2013-01-10,2940.0,2.97,11.86,3.12,0.0,0.0,0.0558621
nefer_15,2013-01-11,8130.0,2.37,9.76,0.55,0.0,0.0,0.0586409
nefer_15,2013-01-12,5470.0,1.32,8.36,2.0,0.0,0.0,0.06094055
nefer_15,2013-01-13,2880.0,0.83,4.15,18.19,0.0,0.0,0.06279799
nefer_15,2013-01-14,3930.0,-1.33,3.31,2.75,0.0,0.0,0.06376549
nefer_15,2013-01-15,6220.0,1.48,5.42,14.54,0.0,0.0,0.06415508
nefer_15,2013-01-16,1820.0,-1.35,6.76,26.99,0.0,0.0,0.06553048
nefer_15,2013-01-17,7920.0,-5.24,2.09,0.05,0.0,0.0,0.06662326
nefer_15,2013-01-18,2810.0,-2.36,6.43,7.71,0.0,0.0,0.06662326
nefer_15,2013-01-19,2760.0,4.54,8.17,20.7,0.0,0.0,0.06746806
nefer_15,2013-01-20,4720.0,0.71,4.97,20.04,0.0,0.0,0.07014323
nefer_15,2013-01-21,6570.0,2.11,5.62,5.54,0.0,0.0,0.07135572
nefer_15,2013-01-22,6130.0,-1.02,8.12,5.21,0.0,0.0,0.07302954
nefer_15,2013-01-23,4920.0,-0.52,5.65,2.15,0.0,0.0,0.07458926
nefer_15,2013-01-24,4920.0,-0.02,4.94,6.23,0.0,0.0,0.07573271
nefer_15,2013-01-25,8700.0,-0.95,5.48,0.22,0.0,0.0,0.07684555
nefer_15,2013-01-26,3320.0,0.22,6.94,11.91,0.0,0.0,0.0778854
nefer_15,2013-01-27,2600.0,2.01,10.12,16.62,0.0,0.0,0.07955349
nefer_15,2013-01-28,7020.0,4.01,10.73,1.28,0.0,0.0,0.08242187
nefer_15,2013-01-29,7390.0,3.33,13.34,0.0,0.0,0.0,0.0859599
nefer_15,2013-01-30,9430.0,7.08,17.68,0.01,0.0,0.0,0.09002158
nefer_15,2013-01-31,7580.0,8.63,16.0,0.1,0.0,0.0,0.09614559
nefer_15,2013-02-01,6540.0,9.56,15.57,3.24,0.0,0.0,0.10232964
nefer_15,2013-02-02,4870.0,1.17,9.92,9.64,0.0,0.0,0.10873471
nefer_15,2013-02-03,7690.0,-0.56,5.01,0.21,0.0,0.0,0.11160407
nefer_15,2013-02-04,3980.0,1.42,10.91,2.07,0.0,0.0,0.11277283
nefer_15,2013-02-05,6200.0,4.67,10.89,12.41,0.0,0.0,0.11606007
nefer_15,2013-02-06,6100.0,2.24,6.51,12.87,0.0,0.0,0.12027089
nefer_15,2013-02-07,7100.0,-1.42,4.51,1.22,0.0,0.0,0.12267433
nefer_15,2013-02-08,5220.0,-1.45,3.71,3.19,0.0,0.0,0.12353579
nefer_15,2013-02-09,8140.0,-2.15,4.4,3.0,0.0,0.0,0.12417524
nefer_15,2013-02-10,7170.0,3.3,11.99,10.11,0.0,0.0,0.12482131
nefer_15,2013-02-11,7090.0,2.15,4.32,15.99,0.0,0.0,0.12927659
nefer_15,2013-02-12,8560.0,2.03,7.05,5.78,0.0,0.0,0.13118956
nefer_15,2013-02-13,6130.0,1.58,7.08,0.81,0.0,0.0,0.13391349
nefer_15,2013-02-14,5920.0,2.89,11.12,4.6,0.0,0.0,0.1365492
nefer_15,2013-02-15,10670.0,3.98,10.08,1.76,0.0,0.0,0.14087485
nefer_15,2013-02-16,13720.0,2.48,11.02,0.0,0.0,0.0,0.14527829
nefer_15,2013-02-17,13570.0,2.01,11.56,0.0,0.0,0.0,0.14956669
nefer_15,2013-02-18,10310.0,2.95,12.01,0.04,0.0,0.0,0.15393844
nefer_15,2013-02-19,13840.0,1.75,13.91,0.06,0.0,0.0,0.15882586
nefer_15,2013-02-20,14220.0,2.3,12.38,0.0,0.0,0.0,0.16401348
nefer_15,2013-02-21,12920.0,1.07,11.98,0.05,0.0,0.0,0.16894395
nefer_15,2013-02-22,14110.0,-4.88,4.12,1.06,0.0,0.0,0.17338732
nefer_15,2013-02-23,6990.0,-5.38,-0.98,0.1,0.0,0.0,0.17338732
nefer_15,2013-02-24,7130.0,-3.48,-0.1,0.46,0.0,0.0,0.17338732
nefer_15,2013-02-25,6960.0,-2.62,1.19,2.24,0.0,0.0,0.17338732
nefer_15,2013-02-26,9050.0,-2.84,3.54,0.48,0.0,0.0,0.17338732
nefer_15,2013-02-27,13690.0,-2.09,6.8,0.0,0.0,0.0,0.17364213
nefer_15,2013-02-28,13380.0,-1.6,9.2,0.08,0.0,0.0,0.17537914
nefer_15,2013-03-01,11460.0,0.15,11.1,0.29,0.0,0.0,0.17821844
nefer_15,2013-03-02,15360.0,-0.63,8.27,0.0,0.0,0.0,0.18247558
nefer_15,2013-03-03,15740.0,-0.01,12.98,0.0,0.0,0.0,0.18540364
nefer_15,2013-03-04,15140.0,1.18,15.37,0.03,0.0,0.0,0.19043748
nefer_15,2013-03-05,8380.0,8.67,15.33,0.59,0.0,0.0,0.19694154
nefer_15,2013-03-06,5480.0,6.9,11.05,3.84,0.0,0.0,0.20649096
nefer_15,2013-03-07,15490.0,7.4,20.06,1.13,0.0,0.0,0.21372135
nefer_15,2013-03-08,15290.0,8.41,16.16,4.95,0.0,0.0,0.22491786
nefer_15,2013-03-09,14820.0,7.26,16.61,3.14,0.0,0.0,0.23505758
nefer_15,2013-03-10,14400.0,7.26,16.12,0.24,0.0,0.0,0.24502687
nefer_15,2013-03-11,16680.0,6.61,14.83,2.31,0.0,0.0,0.25490789
nefer_15,2013-03-12,9240.0,2.37,9.85,2.07,0.0,0.0,0.26407602
nefer_15,2013-03-13,5700.0,-1.96,1.3,6.33,0.0,0.0,0.26936267
nefer_15,2013-03-14,10920.0,-2.41,4.25,1.14,0.0,0.0,0.26936267
nefer_15,2013-03-15,19110.0,-3.12,7.51,0.01,0.0,0.0,0.27017718
nefer_15,2013-03-16,15580.0,-1.69,14.33,0.02,0.0,0.0,0.27214263
nefer_15,2013-03-17,5440.0,5.29,9.62,6.89,0.0,0.0,0.27786554
nefer_15,2013-03-18,13790.0,2.98,8.42,1.86,0.0,0.0,0.2846917
nefer_15,2013-03-19,16840.0,3.0,13.05,1.82,0.0,0.0,0.28996871
nefer_15,2013-03-20,14680.0,2.88,11.22,2.02,0.0,0.0,0.29747973
nefer_15,2013-03-21,19730.0,2.61,17.1,0.0,0.0,0.0,0.30414996
nefer_15,2013-03-22,16510.0,4.33,20.69,3.02,0.0,0.0,0.31357457
nefer_15,2013-03-23,11740.0,7.03,15.33,3.71,0.0,0.0,0.32566595
nefer_15,2013-03-24,14790.0,5.83,15.59,0.43,0.0,0.0,0.33658614
nefer_15,2013-03-25,11560.0,7.78,12.84,5.12,0.0,80.0,0.34715689
nefer_15,2013-03-26,12310.0,6.13,12.64,2.83,0.0,0.0,0.3574385
nefer_15,2013-03-27,14750.0,4.15,14.73,1.14,0.0,0.0,0.36689393
nefer_15,2013-03-28,7930.0,6.63,12.6,1.94,0.0,0.0,0.3765017
nefer_15,2013-03-29,17190.0,6.46,16.22,13.2,0.0,0.0,0.38638639
nefer_15,2013-03-30,13520.0,7.75,13.46,11.64,0.0,0.0,0.39816106
